NO	YEAR	MONTH	DAY	HOUR	PM25	DEWPOINT	TEMP	PRESION	WIND_DIRECTION	WIND_SPEED	SNOW	RAIN	FECHA	FECHA_SIN_H
15040	2011	9	19	15	13.0	1	23.0	1021.0	cv	1.79	0	0	2011-09-19 15:00:00	2011-09-19
15041	2011	9	19	16	22.0	2	22.0	1020.0	SE	3.13	0	0	2011-09-19 16:00:00	2011-09-19
15042	2011	9	19	17	12.0	1	22.0	1020.0	cv	0.89	0	0	2011-09-19 17:00:00	2011-09-19
15043	2011	9	19	18	18.0	2	20.0	1020.0	SE	1.79	0	0	2011-09-19 18:00:00	2011-09-19
15044	2011	9	19	19	55.0	8	17.0	1021.0	SE	3.58	0	0	2011-09-19 19:00:00	2011-09-19
15045	2011	9	19	20	22.0	2	18.0	1021.0	SE	6.71	0	0	2011-09-19 20:00:00	2011-09-19
15046	2011	9	19	21	29.0	3	20.0	1022.0	SE	8.5	0	0	2011-09-19 21:00:00	2011-09-19
15047	2011	9	19	22	37.0	7	13.0	1021.0	SE	10.29	0	0	2011-09-19 22:00:00	2011-09-19
15048	2011	9	19	23	43.0	8	11.0	1021.0	cv	0.45	0	0	2011-09-19 23:00:00	2011-09-19
15049	2011	9	20	0	64.0	9	11.0	1021.0	NE	0.89	0	0	2011-09-20 00:00:00	2011-09-20
15050	2011	9	20	1	78.0	8	10.0	1021.0	cv	0.45	0	0	2011-09-20 01:00:00	2011-09-20
15051	2011	9	20	2	78.0	8	10.0	1021.0	cv	1.34	0	0	2011-09-20 02:00:00	2011-09-20
15052	2011	9	20	3	76.0	8	9.0	1021.0	NW	1.79	0	0	2011-09-20 03:00:00	2011-09-20
15053	2011	9	20	4	59.0	7	9.0	1021.0	NW	4.92	0	0	2011-09-20 04:00:00	2011-09-20
15054	2011	9	20	5	23.0	6	8.0	1022.0	NW	8.05	0	0	2011-09-20 05:00:00	2011-09-20
15055	2011	9	20	6	25.0	6	8.0	1022.0	NW	11.18	0	0	2011-09-20 06:00:00	2011-09-20
15056	2011	9	20	7	27.0	8	11.0	1022.0	NW	14.31	0	0	2011-09-20 07:00:00	2011-09-20
15057	2011	9	20	8	49.0	6	16.0	1022.0	NW	18.33	0	0	2011-09-20 08:00:00	2011-09-20
15058	2011	9	20	9	38.0	6	17.0	1022.0	NW	22.35	0	0	2011-09-20 09:00:00	2011-09-20
15059	2011	9	20	10	39.0	6	19.0	1022.0	NW	25.48	0	0	2011-09-20 10:00:00	2011-09-20
15060	2011	9	20	11	42.0	4	22.0	1021.0	NW	28.61	0	0	2011-09-20 11:00:00	2011-09-20
15061	2011	9	20	12	24.0	3	23.0	1020.0	NW	30.4	0	0	2011-09-20 12:00:00	2011-09-20
15062	2011	9	20	13	26.0	2	25.0	1019.0	NW	33.53	0	0	2011-09-20 13:00:00	2011-09-20
15063	2011	9	20	14	16.0	1	25.0	1018.0	NW	35.32	0	0	2011-09-20 14:00:00	2011-09-20
15064	2011	9	20	15	12.0	2	25.0	1017.0	NW	38.45	0	0	2011-09-20 15:00:00	2011-09-20
15065	2011	9	20	16	7.0	2	26.0	1016.0	cv	1.79	0	0	2011-09-20 16:00:00	2011-09-20
15066	2011	9	20	17	7.0	1	25.0	1016.0	SE	3.13	0	0	2011-09-20 17:00:00	2011-09-20
15067	2011	9	20	18	32.0	3	21.0	1016.0	SE	4.92	0	0	2011-09-20 18:00:00	2011-09-20
15068	2011	9	20	19	26.0	4	19.0	1016.0	SE	6.71	0	0	2011-09-20 19:00:00	2011-09-20
15069	2011	9	20	20	28.0	2	21.0	1017.0	SE	9.84	0	0	2011-09-20 20:00:00	2011-09-20
15070	2011	9	20	21	49.0	7	16.0	1017.0	SE	11.63	0	0	2011-09-20 21:00:00	2011-09-20
15071	2011	9	20	22	39.0	8	13.0	1017.0	cv	0.45	0	0	2011-09-20 22:00:00	2011-09-20
15072	2011	9	20	23	24.0	8	11.0	1016.0	cv	1.34	0	0	2011-09-20 23:00:00	2011-09-20
15073	2011	9	21	0	57.0	9	12.0	1017.0	cv	2.23	0	0	2011-09-21 00:00:00	2011-09-21
15074	2011	9	21	1	47.0	8	10.0	1016.0	cv	3.12	0	0	2011-09-21 01:00:00	2011-09-21
15075	2011	9	21	2	60.0	9	10.0	1016.0	NW	1.79	0	0	2011-09-21 02:00:00	2011-09-21
15076	2011	9	21	3	66.0	8	11.0	1016.0	NW	3.58	0	0	2011-09-21 03:00:00	2011-09-21
15077	2011	9	21	4	37.0	7	10.0	1016.0	NW	6.71	0	0	2011-09-21 04:00:00	2011-09-21
15078	2011	9	21	5	45.0	6	9.0	1016.0	NW	9.84	0	0	2011-09-21 05:00:00	2011-09-21
15079	2011	9	21	6	57.0	6	10.0	1016.0	NW	11.63	0	0	2011-09-21 06:00:00	2011-09-21
15080	2011	9	21	7	58.0	8	12.0	1017.0	NW	14.76	0	0	2011-09-21 07:00:00	2011-09-21
15081	2011	9	21	8	45.0	8	15.0	1017.0	NW	18.78	0	0	2011-09-21 08:00:00	2011-09-21
15082	2011	9	21	9	30.0	5	19.0	1017.0	NE	4.02	0	0	2011-09-21 09:00:00	2011-09-21
15083	2011	9	21	10	38.0	4	21.0	1017.0	NW	3.13	0	0	2011-09-21 10:00:00	2011-09-21
15084	2011	9	21	11	31.0	4	23.0	1016.0	NW	6.26	0	0	2011-09-21 11:00:00	2011-09-21
15085	2011	9	21	12	18.0	4	25.0	1015.0	NW	10.28	0	0	2011-09-21 12:00:00	2011-09-21
15086	2011	9	21	13	14.0	3	26.0	1015.0	NE	3.13	0	0	2011-09-21 13:00:00	2011-09-21
15087	2011	9	21	14	18.0	3	26.0	1014.0	NE	6.26	0	0	2011-09-21 14:00:00	2011-09-21
15088	2011	9	21	15	21.0	1	27.0	1013.0	NE	8.05	0	0	2011-09-21 15:00:00	2011-09-21
15089	2011	9	21	16	18.0	4	26.0	1012.0	SE	1.79	0	0	2011-09-21 16:00:00	2011-09-21
15090	2011	9	21	17	19.0	4	25.0	1012.0	SE	3.58	0	0	2011-09-21 17:00:00	2011-09-21
15091	2011	9	21	18	28.0	4	22.0	1013.0	SE	6.71	0	0	2011-09-21 18:00:00	2011-09-21
15092	2011	9	21	19	37.0	4	22.0	1013.0	SE	9.84	0	0	2011-09-21 19:00:00	2011-09-21
15093	2011	9	21	20	36.0	4	22.0	1014.0	SE	13.86	0	0	2011-09-21 20:00:00	2011-09-21
15094	2011	9	21	21	50.0	9	15.0	1014.0	cv	0.89	0	0	2011-09-21 21:00:00	2011-09-21
15095	2011	9	21	22	50.0	10	13.0	1014.0	cv	1.78	0	0	2011-09-21 22:00:00	2011-09-21
15096	2011	9	21	23	68.0	10	13.0	1014.0	cv	2.67	0	0	2011-09-21 23:00:00	2011-09-21
15097	2011	9	22	0	92.0	10	12.0	1014.0	NE	0.89	0	0	2011-09-22 00:00:00	2011-09-22
15098	2011	9	22	1	87.0	10	11.0	1014.0	NW	3.13	0	0	2011-09-22 01:00:00	2011-09-22
15099	2011	9	22	2	66.0	9	12.0	1014.0	NW	6.26	0	0	2011-09-22 02:00:00	2011-09-22
15100	2011	9	22	3	59.0	8	11.0	1014.0	NW	8.05	0	0	2011-09-22 03:00:00	2011-09-22
15101	2011	9	22	4	40.0	7	10.0	1014.0	NW	12.07	0	0	2011-09-22 04:00:00	2011-09-22
15102	2011	9	22	5	42.0	6	10.0	1015.0	NW	15.2	0	0	2011-09-22 05:00:00	2011-09-22
15103	2011	9	22	6	36.0	6	10.0	1015.0	NW	19.22	0	0	2011-09-22 06:00:00	2011-09-22
15104	2011	9	22	7	32.0	8	12.0	1016.0	NW	24.14	0	0	2011-09-22 07:00:00	2011-09-22
15105	2011	9	22	8	32.0	7	17.0	1016.0	NW	28.16	0	0	2011-09-22 08:00:00	2011-09-22
15106	2011	9	22	9	46.0	5	21.0	1016.0	NW	33.08	0	0	2011-09-22 09:00:00	2011-09-22
15107	2011	9	22	10	28.0	5	23.0	1017.0	NW	38.0	0	0	2011-09-22 10:00:00	2011-09-22
15108	2011	9	22	11	40.0	5	26.0	1016.0	NW	42.02	0	0	2011-09-22 11:00:00	2011-09-22
15109	2011	9	22	12	33.0	5	27.0	1016.0	NW	46.04	0	0	2011-09-22 12:00:00	2011-09-22
15110	2011	9	22	13	16.0	1	28.0	1015.0	NE	4.02	0	0	2011-09-22 13:00:00	2011-09-22
15111	2011	9	22	14	15.0	0	28.0	1014.0	NE	7.15	0	0	2011-09-22 14:00:00	2011-09-22
15112	2011	9	22	15	14.0	1	28.0	1013.0	NE	8.94	0	0	2011-09-22 15:00:00	2011-09-22
15113	2011	9	22	16	21.0	1	28.0	1013.0	SE	1.79	0	0	2011-09-22 16:00:00	2011-09-22
15114	2011	9	22	17	26.0	6	27.0	1013.0	SE	3.58	0	0	2011-09-22 17:00:00	2011-09-22
15115	2011	9	22	18	31.0	10	22.0	1013.0	cv	0.45	0	0	2011-09-22 18:00:00	2011-09-22
15116	2011	9	22	19	56.0	4	21.0	1014.0	SE	3.13	0	0	2011-09-22 19:00:00	2011-09-22
15117	2011	9	22	20	74.0	10	16.0	1015.0	cv	0.89	0	0	2011-09-22 20:00:00	2011-09-22
15118	2011	9	22	21	60.0	10	15.0	1015.0	cv	1.78	0	0	2011-09-22 21:00:00	2011-09-22
15119	2011	9	22	22	133.0	11	14.0	1016.0	cv	2.23	0	0	2011-09-22 22:00:00	2011-09-22
15120	2011	9	22	23	125.0	9	12.0	1016.0	NE	0.89	0	0	2011-09-22 23:00:00	2011-09-22
15121	2011	9	23	0	164.0	11	15.0	1016.0	SE	1.79	0	0	2011-09-23 00:00:00	2011-09-23
15122	2011	9	23	1	140.0	11	14.0	1016.0	SE	3.58	0	0	2011-09-23 01:00:00	2011-09-23
15123	2011	9	23	2	138.0	10	12.0	1016.0	NW	0.89	0	0	2011-09-23 02:00:00	2011-09-23
15124	2011	9	23	3	137.0	9	12.0	1017.0	NW	2.68	0	0	2011-09-23 03:00:00	2011-09-23
15125	2011	9	23	4	114.0	8	11.0	1017.0	NW	5.81	0	0	2011-09-23 04:00:00	2011-09-23
15126	2011	9	23	5	58.0	9	12.0	1017.0	NW	7.6	0	0	2011-09-23 05:00:00	2011-09-23
15127	2011	9	23	6	57.0	9	12.0	1018.0	NW	9.39	0	0	2011-09-23 06:00:00	2011-09-23
15128	2011	9	23	7	84.0	10	14.0	1018.0	NW	12.52	0	0	2011-09-23 07:00:00	2011-09-23
15129	2011	9	23	8	94.0	11	15.0	1018.0	NW	14.31	0	0	2011-09-23 08:00:00	2011-09-23
15130	2011	9	23	9	74.0	10	19.0	1018.0	cv	0.89	0	0	2011-09-23 09:00:00	2011-09-23
15131	2011	9	23	10	76.0	11	22.0	1018.0	SE	1.79	0	0	2011-09-23 10:00:00	2011-09-23
15132	2011	9	23	11	94.0	11	24.0	1017.0	cv	3.13	0	0	2011-09-23 11:00:00	2011-09-23
15133	2011	9	23	12	106.0	10	24.0	1017.0	SE	3.13	0	0	2011-09-23 12:00:00	2011-09-23
15134	2011	9	23	13	104.0	9	26.0	1015.0	SE	7.15	0	0	2011-09-23 13:00:00	2011-09-23
15135	2011	9	23	14	100.0	9	26.0	1014.0	SE	11.17	0	0	2011-09-23 14:00:00	2011-09-23
15136	2011	9	23	15	100.0	8	26.0	1014.0	SE	15.19	0	0	2011-09-23 15:00:00	2011-09-23
15137	2011	9	23	16	104.0	9	26.0	1013.0	SE	19.21	0	0	2011-09-23 16:00:00	2011-09-23
15138	2011	9	23	17	113.0	10	25.0	1013.0	SE	23.23	0	0	2011-09-23 17:00:00	2011-09-23
15139	2011	9	23	18	90.0	10	22.0	1013.0	SE	25.02	0	0	2011-09-23 18:00:00	2011-09-23
15140	2011	9	23	19	115.0	12	17.0	1014.0	cv	0.89	0	0	2011-09-23 19:00:00	2011-09-23
15141	2011	9	23	20	120.0	12	19.0	1014.0	SE	3.13	0	0	2011-09-23 20:00:00	2011-09-23
15142	2011	9	23	21	179.0	13	18.0	1014.0	SE	4.92	0	0	2011-09-23 21:00:00	2011-09-23
15143	2011	9	23	22	208.0	14	17.0	1014.0	SE	6.71	0	0	2011-09-23 22:00:00	2011-09-23
15144	2011	9	23	23	225.0	14	16.0	1014.0	SE	8.5	0	0	2011-09-23 23:00:00	2011-09-23
15145	2011	9	24	0	227.0	14	16.0	1014.0	SE	10.29	0	0	2011-09-24 00:00:00	2011-09-24
15146	2011	9	24	1	197.0	12	13.0	1014.0	NE	1.79	0	0	2011-09-24 01:00:00	2011-09-24
15147	2011	9	24	2	162.0	13	14.0	1014.0	cv	0.89	0	0	2011-09-24 02:00:00	2011-09-24
15148	2011	9	24	3	152.0	13	13.0	1014.0	NW	0.89	0	0	2011-09-24 03:00:00	2011-09-24
15149	2011	9	24	4	130.0	12	13.0	1014.0	NW	2.68	0	0	2011-09-24 04:00:00	2011-09-24
15150	2011	9	24	5	125.0	12	13.0	1014.0	NW	4.47	0	0	2011-09-24 05:00:00	2011-09-24
15151	2011	9	24	6	119.0	12	12.0	1014.0	NW	5.36	0	0	2011-09-24 06:00:00	2011-09-24
15152	2011	9	24	7	139.0	12	12.0	1015.0	NW	7.15	0	0	2011-09-24 07:00:00	2011-09-24
15153	2011	9	24	8	122.0	14	18.0	1015.0	NE	1.79	0	0	2011-09-24 08:00:00	2011-09-24
15154	2011	9	24	9	132.0	14	19.0	1015.0	cv	0.89	0	0	2011-09-24 09:00:00	2011-09-24
15155	2011	9	24	10	137.0	14	21.0	1015.0	cv	1.78	0	0	2011-09-24 10:00:00	2011-09-24
15156	2011	9	24	11	150.0	14	23.0	1015.0	NE	1.79	0	0	2011-09-24 11:00:00	2011-09-24
15157	2011	9	24	12	134.0	13	26.0	1014.0	cv	0.89	0	0	2011-09-24 12:00:00	2011-09-24
15158	2011	9	24	13	125.0	10	27.0	1013.0	SE	3.13	0	0	2011-09-24 13:00:00	2011-09-24
15159	2011	9	24	14	127.0	10	28.0	1013.0	SE	4.92	0	0	2011-09-24 14:00:00	2011-09-24
15160	2011	9	24	15	135.0	10	28.0	1013.0	SE	8.05	0	0	2011-09-24 15:00:00	2011-09-24
15161	2011	9	24	16	153.0	11	28.0	1012.0	SE	12.07	0	0	2011-09-24 16:00:00	2011-09-24
15162	2011	9	24	17	141.0	12	26.0	1012.0	SE	16.09	0	0	2011-09-24 17:00:00	2011-09-24
15163	2011	9	24	18	139.0	11	24.0	1013.0	SE	20.11	0	0	2011-09-24 18:00:00	2011-09-24
15164	2011	9	24	19	140.0	11	23.0	1013.0	SE	23.24	0	0	2011-09-24 19:00:00	2011-09-24
15165	2011	9	24	20	158.0	13	17.0	1014.0	cv	0.89	0	0	2011-09-24 20:00:00	2011-09-24
15166	2011	9	24	21	163.0	13	17.0	1015.0	SE	1.79	0	0	2011-09-24 21:00:00	2011-09-24
15167	2011	9	24	22	176.0	13	17.0	1014.0	SE	3.58	0	0	2011-09-24 22:00:00	2011-09-24
15168	2011	9	24	23	177.0	14	16.0	1015.0	cv	0.89	0	0	2011-09-24 23:00:00	2011-09-24
15169	2011	9	25	0	181.0	14	16.0	1015.0	cv	1.78	0	0	2011-09-25 00:00:00	2011-09-25
15170	2011	9	25	1	209.0	13	15.0	1015.0	cv	2.67	0	0	2011-09-25 01:00:00	2011-09-25
15171	2011	9	25	2	252.0	13	15.0	1015.0	cv	3.56	0	0	2011-09-25 02:00:00	2011-09-25
15172	2011	9	25	3	247.0	12	13.0	1015.0	NE	1.79	0	0	2011-09-25 03:00:00	2011-09-25
15173	2011	9	25	4	253.0	13	13.0	1015.0	cv	0.89	0	0	2011-09-25 04:00:00	2011-09-25
15174	2011	9	25	5	240.0	12	13.0	1016.0	cv	1.78	0	0	2011-09-25 05:00:00	2011-09-25
15175	2011	9	25	6	231.0	11	12.0	1016.0	NE	0.89	0	0	2011-09-25 06:00:00	2011-09-25
15176	2011	9	25	7	240.0	13	13.0	1017.0	cv	0.45	0	0	2011-09-25 07:00:00	2011-09-25
15177	2011	9	25	8	273.0	15	16.0	1017.0	NE	0.89	0	0	2011-09-25 08:00:00	2011-09-25
15178	2011	9	25	9	275.0	15	18.0	1017.0	cv	0.89	0	0	2011-09-25 09:00:00	2011-09-25
15179	2011	9	25	10	274.0	15	21.0	1018.0	cv	1.78	0	0	2011-09-25 10:00:00	2011-09-25
15180	2011	9	25	11	271.0	15	22.0	1017.0	cv	2.67	0	0	2011-09-25 11:00:00	2011-09-25
15181	2011	9	25	12	284.0	16	23.0	1017.0	SE	1.79	0	0	2011-09-25 12:00:00	2011-09-25
15182	2011	9	25	13	280.0	15	25.0	1016.0	SE	4.92	0	0	2011-09-25 13:00:00	2011-09-25
15183	2011	9	25	14	277.0	16	25.0	1016.0	SE	8.05	0	0	2011-09-25 14:00:00	2011-09-25
15184	2011	9	25	15	260.0	15	25.0	1015.0	SE	11.18	0	0	2011-09-25 15:00:00	2011-09-25
15185	2011	9	25	16	256.0	15	26.0	1015.0	SE	14.31	0	0	2011-09-25 16:00:00	2011-09-25
15186	2011	9	25	17	256.0	16	24.0	1015.0	SE	16.1	0	0	2011-09-25 17:00:00	2011-09-25
15187	2011	9	25	18	269.0	16	22.0	1016.0	cv	0.89	0	0	2011-09-25 18:00:00	2011-09-25
15188	2011	9	25	19	259.0	16	19.0	1017.0	SE	0.89	0	0	2011-09-25 19:00:00	2011-09-25
15189	2011	9	25	20	255.0	16	19.0	1017.0	SE	1.78	0	0	2011-09-25 20:00:00	2011-09-25
15190	2011	9	25	21	289.0	16	17.0	1017.0	SE	2.67	0	0	2011-09-25 21:00:00	2011-09-25
15191	2011	9	25	22	316.0	17	18.0	1018.0	SE	3.56	0	0	2011-09-25 22:00:00	2011-09-25
15192	2011	9	25	23	301.0	16	17.0	1018.0	SE	4.45	0	0	2011-09-25 23:00:00	2011-09-25
15193	2011	9	26	0	299.0	17	18.0	1018.0	cv	0.89	0	0	2011-09-26 00:00:00	2011-09-26
15194	2011	9	26	1	307.0	16	17.0	1018.0	SE	0.89	0	0	2011-09-26 01:00:00	2011-09-26
15195	2011	9	26	2	299.0	15	15.0	1018.0	cv	0.89	0	0	2011-09-26 02:00:00	2011-09-26
15196	2011	9	26	3	295.0	15	15.0	1018.0	cv	1.78	0	0	2011-09-26 03:00:00	2011-09-26
15197	2011	9	26	4	298.0	14	15.0	1018.0	cv	2.67	0	0	2011-09-26 04:00:00	2011-09-26
15198	2011	9	26	5	316.0	13	14.0	1018.0	NE	0.89	0	0	2011-09-26 05:00:00	2011-09-26
15199	2011	9	26	6	279.0	14	14.0	1019.0	NE	1.78	0	0	2011-09-26 06:00:00	2011-09-26
15200	2011	9	26	7	247.0	13	14.0	1019.0	NE	2.67	0	0	2011-09-26 07:00:00	2011-09-26
15201	2011	9	26	8	256.0	15	16.0	1020.0	cv	0.89	0	0	2011-09-26 08:00:00	2011-09-26
15202	2011	9	26	9	290.0	15	19.0	1020.0	cv	1.78	0	0	2011-09-26 09:00:00	2011-09-26
15203	2011	9	26	10	282.0	15	22.0	1020.0	cv	2.67	0	0	2011-09-26 10:00:00	2011-09-26
15204	2011	9	26	11	309.0	15	23.0	1019.0	cv	4.46	0	0	2011-09-26 11:00:00	2011-09-26
15206	2011	9	26	13	263.0	14	26.0	1018.0	SE	4.92	0	0	2011-09-26 13:00:00	2011-09-26
15207	2011	9	26	14	156.0	10	27.0	1017.0	SE	10.73	0	0	2011-09-26 14:00:00	2011-09-26
15208	2011	9	26	15	108.0	9	27.0	1016.0	SE	16.54	0	0	2011-09-26 15:00:00	2011-09-26
15209	2011	9	26	16	107.0	10	27.0	1016.0	SE	21.46	0	0	2011-09-26 16:00:00	2011-09-26
15210	2011	9	26	17	118.0	10	25.0	1016.0	SE	25.48	0	0	2011-09-26 17:00:00	2011-09-26
15211	2011	9	26	18	130.0	11	23.0	1016.0	SE	28.61	0	0	2011-09-26 18:00:00	2011-09-26
15212	2011	9	26	19	112.0	13	19.0	1016.0	SE	30.4	0	0	2011-09-26 19:00:00	2011-09-26
15213	2011	9	26	20	112.0	14	17.0	1017.0	SE	31.29	0	0	2011-09-26 20:00:00	2011-09-26
15214	2011	9	26	21	129.0	14	16.0	1017.0	SE	33.08	0	0	2011-09-26 21:00:00	2011-09-26
15215	2011	9	26	22	139.0	14	17.0	1017.0	SE	34.87	0	0	2011-09-26 22:00:00	2011-09-26
15216	2011	9	26	23	153.0	13	16.0	1017.0	SE	36.66	0	0	2011-09-26 23:00:00	2011-09-26
15217	2011	9	27	0	159.0	13	16.0	1017.0	SE	38.45	0	0	2011-09-27 00:00:00	2011-09-27
15218	2011	9	27	1	200.0	14	16.0	1017.0	SE	40.24	0	0	2011-09-27 01:00:00	2011-09-27
15219	2011	9	27	2	219.0	13	15.0	1017.0	SE	41.13	0	0	2011-09-27 02:00:00	2011-09-27
15220	2011	9	27	3	226.0	14	14.0	1017.0	NE	0.89	0	0	2011-09-27 03:00:00	2011-09-27
15221	2011	9	27	4	218.0	14	15.0	1017.0	SE	0.89	0	0	2011-09-27 04:00:00	2011-09-27
15222	2011	9	27	5	251.0	13	14.0	1018.0	SE	1.78	0	0	2011-09-27 05:00:00	2011-09-27
15223	2011	9	27	6	250.0	13	14.0	1018.0	cv	0.89	0	0	2011-09-27 06:00:00	2011-09-27
15224	2011	9	27	7	253.0	13	13.0	1018.0	NE	0.89	0	0	2011-09-27 07:00:00	2011-09-27
15225	2011	9	27	8	282.0	15	16.0	1018.0	cv	0.89	0	0	2011-09-27 08:00:00	2011-09-27
15226	2011	9	27	9	290.0	15	18.0	1018.0	SE	1.79	0	0	2011-09-27 09:00:00	2011-09-27
15227	2011	9	27	10	294.0	16	20.0	1018.0	NE	1.79	0	0	2011-09-27 10:00:00	2011-09-27
15228	2011	9	27	11	288.0	16	22.0	1018.0	SE	1.79	0	0	2011-09-27 11:00:00	2011-09-27
15229	2011	9	27	12	281.0	14	24.0	1017.0	SE	3.58	0	0	2011-09-27 12:00:00	2011-09-27
15230	2011	9	27	13	247.0	14	24.0	1016.0	cv	1.79	0	0	2011-09-27 13:00:00	2011-09-27
15231	2011	9	27	14	199.0	13	25.0	1015.0	SE	1.79	0	0	2011-09-27 14:00:00	2011-09-27
15232	2011	9	27	15	132.0	12	25.0	1015.0	SE	5.81	0	0	2011-09-27 15:00:00	2011-09-27
15233	2011	9	27	16	130.0	12	25.0	1014.0	SE	9.83	0	0	2011-09-27 16:00:00	2011-09-27
15234	2011	9	27	17	140.0	12	24.0	1015.0	SE	12.96	0	0	2011-09-27 17:00:00	2011-09-27
15235	2011	9	27	18	155.0	13	21.0	1015.0	SE	14.75	0	0	2011-09-27 18:00:00	2011-09-27
15236	2011	9	27	19	161.0	14	20.0	1015.0	SE	16.54	0	0	2011-09-27 19:00:00	2011-09-27
15237	2011	9	27	20	167.0	14	20.0	1016.0	SE	18.33	0	0	2011-09-27 20:00:00	2011-09-27
15238	2011	9	27	21	242.0	14	20.0	1016.0	SE	20.12	0	0	2011-09-27 21:00:00	2011-09-27
15239	2011	9	27	22	235.0	14	19.0	1016.0	SE	21.91	0	0	2011-09-27 22:00:00	2011-09-27
15240	2011	9	27	23	178.0	14	17.0	1015.0	cv	0.89	0	0	2011-09-27 23:00:00	2011-09-27
15241	2011	9	28	0	177.0	14	16.0	1015.0	SE	1.79	0	0	2011-09-28 00:00:00	2011-09-28
15242	2011	9	28	1	204.0	14	16.0	1015.0	NE	0.89	0	0	2011-09-28 01:00:00	2011-09-28
15243	2011	9	28	2	221.0	15	16.0	1015.0	SE	1.79	0	0	2011-09-28 02:00:00	2011-09-28
15244	2011	9	28	3	239.0	15	16.0	1015.0	cv	0.89	0	0	2011-09-28 03:00:00	2011-09-28
15245	2011	9	28	4	246.0	15	16.0	1014.0	SE	1.79	0	0	2011-09-28 04:00:00	2011-09-28
15246	2011	9	28	5	244.0	15	16.0	1014.0	cv	0.89	0	0	2011-09-28 05:00:00	2011-09-28
15247	2011	9	28	6	280.0	15	16.0	1015.0	NE	0.89	0	0	2011-09-28 06:00:00	2011-09-28
15248	2011	9	28	7	277.0	16	16.0	1015.0	NW	1.79	0	0	2011-09-28 07:00:00	2011-09-28
15249	2011	9	28	8	278.0	16	17.0	1015.0	cv	0.89	0	0	2011-09-28 08:00:00	2011-09-28
15250	2011	9	28	9	273.0	16	19.0	1015.0	cv	1.78	0	0	2011-09-28 09:00:00	2011-09-28
15251	2011	9	28	10	286.0	16	20.0	1015.0	cv	2.67	0	0	2011-09-28 10:00:00	2011-09-28
15252	2011	9	28	11	282.0	17	21.0	1015.0	cv	3.56	0	0	2011-09-28 11:00:00	2011-09-28
15253	2011	9	28	12	291.0	17	20.0	1014.0	cv	4.45	0	0	2011-09-28 12:00:00	2011-09-28
15254	2011	9	28	13	302.0	17	21.0	1014.0	cv	5.34	0	0	2011-09-28 13:00:00	2011-09-28
15255	2011	9	28	14	283.0	17	21.0	1013.0	cv	6.23	0	0	2011-09-28 14:00:00	2011-09-28
15256	2011	9	28	15	288.0	17	21.0	1013.0	SE	1.79	0	0	2011-09-28 15:00:00	2011-09-28
15257	2011	9	28	16	300.0	17	21.0	1013.0	SE	2.68	0	0	2011-09-28 16:00:00	2011-09-28
15258	2011	9	28	17	326.0	17	21.0	1013.0	SE	3.57	0	0	2011-09-28 17:00:00	2011-09-28
15259	2011	9	28	18	338.0	17	20.0	1013.0	cv	0.89	0	0	2011-09-28 18:00:00	2011-09-28
15260	2011	9	28	19	349.0	17	18.0	1013.0	NE	0.89	0	0	2011-09-28 19:00:00	2011-09-28
15261	2011	9	28	20	346.0	17	18.0	1014.0	SE	0.89	0	0	2011-09-28 20:00:00	2011-09-28
15262	2011	9	28	21	373.0	17	18.0	1014.0	cv	0.89	0	0	2011-09-28 21:00:00	2011-09-28
15263	2011	9	28	22	386.0	17	18.0	1014.0	cv	1.78	0	0	2011-09-28 22:00:00	2011-09-28
15264	2011	9	28	23	350.0	16	17.0	1015.0	NW	1.79	0	0	2011-09-28 23:00:00	2011-09-28
15265	2011	9	29	0	339.0	15	16.0	1015.0	NW	3.58	0	0	2011-09-29 00:00:00	2011-09-29
15266	2011	9	29	1	328.0	14	15.0	1015.0	NW	6.71	0	0	2011-09-29 01:00:00	2011-09-29
15267	2011	9	29	2	241.0	13	14.0	1016.0	NW	9.84	0	0	2011-09-29 02:00:00	2011-09-29
15268	2011	9	29	3	80.0	14	15.0	1015.0	NW	13.86	0	0	2011-09-29 03:00:00	2011-09-29
15269	2011	9	29	4	28.0	5	17.0	1016.0	NW	19.67	0	0	2011-09-29 04:00:00	2011-09-29
15270	2011	9	29	5	18.0	0	17.0	1017.0	NW	25.48	0	0	2011-09-29 05:00:00	2011-09-29
15271	2011	9	29	6	15.0	-1	16.0	1017.0	NW	29.5	0	0	2011-09-29 06:00:00	2011-09-29
15272	2011	9	29	7	25.0	-2	17.0	1018.0	NW	37.55	0	0	2011-09-29 07:00:00	2011-09-29
15273	2011	9	29	8	15.0	-2	18.0	1019.0	NW	46.49	0	0	2011-09-29 08:00:00	2011-09-29
15274	2011	9	29	9	15.0	-1	19.0	1019.0	NW	55.43	0	0	2011-09-29 09:00:00	2011-09-29
15275	2011	9	29	10	14.0	-1	19.0	1019.0	NW	63.48	0	0	2011-09-29 10:00:00	2011-09-29
15276	2011	9	29	11	26.0	0	20.0	1019.0	NW	68.4	0	0	2011-09-29 11:00:00	2011-09-29
15277	2011	9	29	12	26.0	0	21.0	1019.0	NW	74.21	0	0	2011-09-29 12:00:00	2011-09-29
15278	2011	9	29	13	19.0	1	22.0	1018.0	NW	80.02	0	0	2011-09-29 13:00:00	2011-09-29
15279	2011	9	29	14	25.0	0	24.0	1017.0	NW	85.83	0	0	2011-09-29 14:00:00	2011-09-29
