PM25	YEAR	month_sin_scaled	month_cos_scaled	hour_sin_scaled	hour_cos_scaled	WIND_DIRECTION_NW	WIND_DIRECTION_cv	WIND_DIRECTION_SE	WIND_DIRECTION_NE	WIND_SPEED_lag1_scaled	DEWPOINT_scaled	TEMP_lag21_scaled	RAIN_scaled	SNOW_scaled	PRESION_scaled
92.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	-0.2195921692983955	1.610805946347283	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
98.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	-0.1834590775123644	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
139.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139936	1.365438585156964	0.0	0.0	1.0	0.0	-0.1473259857263333	1.5415221860174966	0.954020314662752	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
194.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	-0.0750598021542713	1.610805946347283	0.954020314662752	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
209.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	1.224107191011097	0.0	0.0	1.0	0.0	-0.0389267103682401	1.610805946347283	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
208.0	2011	-1.231865935766383	-0.7041872301062171	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.0027936185822091	1.5415221860174966	0.954020314662752	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
211.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	0.7062827483040456	0.0	0.0	1.0	0.0	0.0333394732038219	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
201.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	0.3650785797679944	0.0	1.0	0.0	0.0	0.0694725649898529	1.5415221860174966	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
226.0	2011	-1.231865935766383	-0.7041872301062171	1.414250720633182	-0.0010785951343063	0.0	1.0	0.0	0.0	-0.4634400736421135	1.610805946347283	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
214.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.4454744581730813	1.610805946347283	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
212.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	-0.7084399385726579	0.0	0.0	1.0	0.0	-0.4452725973251146	1.610805946347283	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
227.0	2011	-1.231865935766383	-0.7041872301062171	1.0001858145622522	-1.001438600523276	0.0	1.0	0.0	0.0	-0.4091395055390836	1.610805946347283	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
217.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	-1.2262643812797096	0.0	1.0	0.0	0.0	-0.4634400736421135	1.610805946347283	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
212.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601356	-1.367595775425577	0.0	1.0	0.0	0.0	-0.4454744581730813	1.6800897066770693	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
230.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230715	-1.41580128201101	1.0	0.0	0.0	0.0	-0.427508842704049	1.6800897066770693	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
202.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139925	-1.3675957754255772	0.0	1.0	0.0	0.0	-0.4452725973251146	1.6800897066770693	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
195.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819836	-1.2262643812797098	0.0	0.0	1.0	0.0	-0.4634400736421135	1.6800897066770693	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
221.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161088	-1.0014386005232767	0.0	0.0	1.0	0.0	-0.4452725973251146	1.6800897066770693	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
201.0	2011	-1.231865935766383	-0.7041872301062171	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	-0.3820901519115519	1.610805946347283	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
202.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.3189077064979893	1.610805946347283	1.3646625244640709	0.5677264328076648	-0.0710580855827398	-1.3050362979943333
102.0	2011	-1.231865935766383	-0.7041872301062171	-1.4131613153870397	-0.0010785951343066	1.0	0.0	0.0	0.0	-0.2827746147119582	1.333670905028138	1.3646625244640709	1.2728629606138713	-0.0710580855827398	-1.207955684760745
34.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531736	0.3650785797679938	1.0	0.0	0.0	0.0	-0.2829764755599248	1.333670905028138	1.2825340825038072	2.683136016226284	-0.0710580855827398	-0.8196332318263929
30.0	2011	-1.231865935766383	-0.7041872301062171	-1.2237606224566255	0.7062827483040456	0.0	1.0	0.0	0.0	-0.1204784929467684	1.333670905028138	1.2004056405435437	3.38827254403249	-0.0710580855827398	-0.8196332318263929
36.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	-0.4634400736421135	1.333670905028138	1.2004056405435437	4.093409071838696	-0.0710580855827398	-1.0137944582935692
42.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	1.0	0.0	0.0	0.0	-0.3820901519115519	1.402954665357924	1.2004056405435437	4.798545599644903	-0.0710580855827398	-0.7225526185928048
58.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	-0.1473259857263333	1.5415221860174966	0.7897634307422244	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
54.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	-0.0841435403127707	1.5415221860174966	0.7897634307422244	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
70.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139936	1.365438585156964	0.0	1.0	0.0	0.0	-0.0480104485267396	1.5415221860174966	0.7897634307422244	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
74.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230713	1.4136440917423974	0.0	0.0	0.0	1.0	-0.4634400736421135	1.5415221860174966	0.7897634307422244	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
64.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	-0.4452725973251146	1.5415221860174966	0.7897634307422244	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
82.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	1.224107191011097	0.0	0.0	0.0	1.0	-0.4634400736421135	1.5415221860174966	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
119.0	2011	-1.231865935766383	-0.7041872301062171	1.000185814562252	0.9992814102546635	0.0	1.0	0.0	0.0	-0.4452725973251146	1.4722384256877104	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
146.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	0.7062827483040456	0.0	0.0	0.0	1.0	-0.4634400736421135	1.402954665357924	0.954020314662752	-0.1374100949985415	-0.0710580855827398	-1.0137944582935692
121.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	0.3650785797679944	0.0	0.0	0.0	1.0	-0.4634400736421135	1.4722384256877104	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
64.0	2011	-1.231865935766383	-0.7041872301062171	1.414250720633182	-0.0010785951343063	1.0	0.0	0.0	0.0	-0.4454744581730813	1.4722384256877104	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
51.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	-0.3672357700366072	1.0	0.0	0.0	0.0	-0.4452725973251146	1.5415221860174966	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
61.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	-0.7084399385726579	0.0	1.0	0.0	0.0	-0.4091395055390836	1.5415221860174966	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
83.0	2011	-1.231865935766383	-0.7041872301062171	1.0001858145622522	-1.001438600523276	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-0.916713845059981
96.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	-1.2262643812797096	0.0	1.0	0.0	0.0	-0.4452725973251146	1.610805946347283	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.0137944582935692
80.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601356	-1.367595775425577	0.0	1.0	0.0	0.0	-0.4634400736421135	1.5415221860174966	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.0137944582935692
87.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230715	-1.41580128201101	0.0	0.0	1.0	0.0	-0.4454744581730813	1.4722384256877104	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.0137944582935692
91.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	-0.4452725973251146	1.5415221860174966	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.1108750715271571
103.0	2011	-1.231865935766383	-0.7041872301062171	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	-0.2827746147119582	1.402954665357924	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
101.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.2195921692983955	1.4722384256877104	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
111.0	2011	-1.231865935766383	-0.7041872301062171	-1.4131613153870397	-0.0010785951343066	0.0	0.0	1.0	0.0	-0.1564097238848328	1.5415221860174966	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
108.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531736	0.3650785797679938	0.0	0.0	1.0	0.0	-0.1202766320988017	1.5415221860174966	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
113.0	2011	-1.231865935766383	-0.7041872301062171	-1.2237606224566255	0.7062827483040456	0.0	0.0	1.0	0.0	-0.0841435403127707	1.5415221860174966	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
130.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	-0.0480104485267396	1.610805946347283	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
133.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	0.015171996886823	1.610805946347283	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
161.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139936	1.365438585156964	0.0	0.0	1.0	0.0	0.0513050886728541	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
123.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230713	1.4136440917423974	0.0	0.0	1.0	0.0	0.0874381804588851	1.402954665357924	0.954020314662752	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
115.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	0.1235712722449162	1.5415221860174966	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
111.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	1.224107191011097	0.0	1.0	0.0	0.0	0.1597043640309473	1.5415221860174966	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
105.0	2011	-1.231865935766383	-0.7041872301062171	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	0.8718918727024882	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
111.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	0.7062827483040456	0.0	0.0	0.0	1.0	-0.4634400736421135	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
103.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	0.3650785797679944	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
107.0	2011	-1.231865935766383	-0.7041872301062171	1.414250720633182	-0.0010785951343063	0.0	1.0	0.0	0.0	-0.4452725973251146	1.5415221860174966	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
125.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
128.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	-0.7084399385726579	0.0	1.0	0.0	0.0	-0.4634400736421135	1.5415221860174966	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
141.0	2011	-1.231865935766383	-0.7041872301062171	1.0001858145622522	-1.001438600523276	0.0	1.0	0.0	0.0	-0.4634400736421135	1.610805946347283	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
112.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	-1.2262643812797096	0.0	0.0	1.0	0.0	-0.4454744581730813	1.4722384256877104	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.207955684760745
118.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601356	-1.367595775425577	0.0	1.0	0.0	0.0	-0.4452725973251146	1.610805946347283	1.77530473426539	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
132.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230715	-1.41580128201101	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
153.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	-0.418223243697583	1.5415221860174966	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
159.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819836	-1.2262643812797098	0.0	0.0	1.0	0.0	-0.3550407982840203	1.5415221860174966	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
151.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161088	-1.0014386005232767	0.0	0.0	1.0	0.0	-0.3189077064979893	1.5415221860174966	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
161.0	2011	-1.231865935766383	-0.7041872301062171	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	-0.2557252610844265	1.5415221860174966	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
148.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.1925428156708638	1.4722384256877104	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
138.0	2011	-1.231865935766383	-0.7041872301062171	-1.4131613153870397	-0.0010785951343066	0.0	0.0	1.0	0.0	-0.1293603702573011	1.5415221860174966	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
171.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531736	0.3650785797679938	0.0	0.0	1.0	0.0	-0.0661779248437385	1.610805946347283	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
174.0	2011	-1.231865935766383	-0.7041872301062171	-1.2237606224566255	0.7062827483040456	0.0	0.0	1.0	0.0	-0.0029954794301758	1.610805946347283	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
154.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	0.078152581452419	1.610805946347283	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
140.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	0.1142856732384501	1.610805946347283	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
130.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139936	1.365438585156964	0.0	1.0	0.0	0.0	0.1774681186520128	1.5415221860174966	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
113.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230713	1.4136440917423974	0.0	0.0	1.0	0.0	-0.4634400736421135	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
100.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	-0.4452725973251146	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
98.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	1.224107191011097	0.0	0.0	1.0	0.0	-0.4091395055390836	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
91.0	2011	-1.231865935766383	-0.7041872301062171	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.3459570601255208	1.5415221860174966	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
86.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	0.7062827483040456	0.0	0.0	1.0	0.0	-0.2827746147119582	1.5415221860174966	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
96.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	0.3650785797679944	0.0	0.0	1.0	0.0	-0.2466415229259271	1.5415221860174966	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
92.0	2011	-1.231865935766383	-0.7041872301062171	1.414250720633182	-0.0010785951343063	0.0	0.0	1.0	0.0	-0.2105084311398961	1.5415221860174966	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
99.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.174375339353865	1.4722384256877104	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
116.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	-0.7084399385726579	0.0	0.0	1.0	0.0	-0.1111928939403023	1.4722384256877104	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
110.0	2011	-1.231865935766383	-0.7041872301062171	1.0001858145622522	-1.001438600523276	0.0	0.0	1.0	0.0	-0.0480104485267396	1.5415221860174966	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
132.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	-1.2262643812797096	0.0	0.0	1.0	0.0	-0.0118773567407085	1.5415221860174966	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
137.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601356	-1.367595775425577	0.0	0.0	1.0	0.0	0.0242557350453224	1.610805946347283	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
135.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230715	-1.41580128201101	0.0	0.0	1.0	0.0	0.0603888268313535	1.610805946347283	1.693176292305126	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
125.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	0.1235712722449162	1.5415221860174966	1.6110478503448624	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
148.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819836	-1.2262643812797098	0.0	0.0	1.0	0.0	0.1867537176584789	1.5415221860174966	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.6933587509286856
134.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161088	-1.0014386005232767	0.0	0.0	1.0	0.0	0.2499361630720415	1.610805946347283	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.6933587509286856
134.0	2011	-1.231865935766383	-0.7041872301062171	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	0.3131186084856043	1.5415221860174966	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.6933587509286856
147.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	0.376301053899167	1.610805946347283	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.7904393641622738
141.0	2011	-1.231865935766383	-0.7041872301062171	-1.4131613153870397	-0.0010785951343066	0.0	0.0	1.0	0.0	0.4394834993127296	1.610805946347283	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.6933587509286856
142.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531736	0.3650785797679938	0.0	0.0	1.0	0.0	0.5026659447262923	1.610805946347283	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
130.0	2011	-1.231865935766383	-0.7041872301062171	-1.2237606224566255	0.7062827483040456	0.0	0.0	1.0	0.0	0.5387990365123234	1.610805946347283	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.5962781376950976
123.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	0.5749321282983545	1.610805946347283	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
131.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	0.6110652200843855	1.6800897066770693	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
135.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139936	1.365438585156964	0.0	0.0	1.0	0.0	0.6290308355534177	1.610805946347283	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
125.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230713	1.4136440917423974	0.0	0.0	1.0	0.0	0.6651639273394487	1.610805946347283	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
138.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	0.7012970191254799	1.610805946347283	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
153.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	1.224107191011097	1.0	0.0	0.0	0.0	0.737430110911511	1.402954665357924	1.036148756623016	1.2728629606138713	-0.0710580855827398	-1.4991975244615094
31.0	2011	-1.231865935766383	-0.7041872301062171	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.4002576282285508	1.5415221860174966	1.036148756623016	1.9779994884200771	-0.0710580855827398	-1.4991975244615094
47.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	0.7062827483040456	1.0	0.0	0.0	0.0	-0.418223243697583	1.4722384256877104	1.036148756623016	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
56.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	0.3650785797679944	1.0	0.0	0.0	0.0	-0.4002576282285508	1.4722384256877104	1.1182771985832796	-0.1374100949985415	-0.0710580855827398	-1.4991975244615094
46.0	2011	-1.231865935766383	-0.7041872301062171	1.414250720633182	-0.0010785951343063	0.0	0.0	0.0	1.0	-0.3641245364425198	1.4722384256877104	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
33.0	2011	-1.231865935766383	-0.7041872301062171	1.366079856199316	-0.3672357700366072	0.0	1.0	0.0	0.0	-0.4452725973251146	1.5415221860174966	1.2004056405435437	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
40.0	2011	-1.231865935766383	-0.7041872301062171	1.2248500277027683	-0.7084399385726579	0.0	0.0	0.0	1.0	-0.4634400736421135	1.5415221860174966	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
41.0	2011	-1.231865935766383	-0.7041872301062171	1.0001858145622522	-1.001438600523276	0.0	1.0	0.0	0.0	-0.4452725973251146	1.610805946347283	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
65.0	2011	-1.231865935766383	-0.7041872301062171	0.7073977116281266	-1.2262643812797096	0.0	0.0	1.0	0.0	-0.4634400736421135	1.6800897066770693	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.3050362979943333
110.0	2011	-1.231865935766383	-0.7041872301062171	0.3664387442601356	-1.367595775425577	0.0	0.0	1.0	0.0	-0.4452725973251146	1.6800897066770693	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
108.0	2011	-1.231865935766383	-0.7041872301062171	0.0005447026230715	-1.41580128201101	0.0	0.0	1.0	0.0	-0.4091395055390836	1.6800897066770693	1.5289194083845985	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
93.0	2011	-1.231865935766383	-0.7041872301062171	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	-0.3730064137530525	1.610805946347283	1.4467909664243348	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
107.0	2011	-1.231865935766383	-0.7041872301062171	-0.7063083063819836	-1.2262643812797098	0.0	0.0	1.0	0.0	-0.3368733219670214	1.6800897066770693	1.4467909664243348	0.5677264328076648	-0.0710580855827398	-1.4021169112279217
100.0	2011	-1.231865935766383	-0.7041872301062171	-0.9990964093161088	-1.0014386005232767	0.0	0.0	1.0	0.0	-0.3007402301809904	1.610805946347283	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
97.0	2011	-1.231865935766383	-0.7041872301062171	-1.223760622456625	-0.7084399385726589	0.0	1.0	0.0	0.0	-0.2646071383949593	1.6800897066770693	1.3646625244640709	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
120.0	2011	-1.231865935766383	-0.7041872301062171	-1.3649904509531734	-0.3672357700366072	0.0	1.0	0.0	0.0	-0.4634400736421135	1.6800897066770693	1.2825340825038072	0.5677264328076648	-0.0710580855827398	-1.4991975244615094
122.0	2011	-1.231865935766383	-0.7041872301062171	-1.4131613153870397	-0.0010785951343066	1.0	0.0	0.0	0.0	-0.4454744581730813	1.6800897066770693	1.2825340825038072	-0.1374100949985415	-0.0710580855827398	-1.4021169112279217
