NO	YEAR	MONTH	DAY	HOUR	PM25	DEWPOINT	TEMP	PRESION	WIND_DIRECTION	WIND_SPEED	SNOW	RAIN	FECHA	FECHA_SIN_H	WIND_DIRECTION_NE	WIND_DIRECTION_NW	WIND_DIRECTION_SE	WIND_DIRECTION_cv	DEWPOINT_scaled	TEMP_scaled	PRESION_scaled	WIND_SPEED_scaled	SNOW_scaled	RAIN_scaled
3376	2010	5	21	15	79.0	8	28.0	1007.0	SE	17.88	0	0	2010-05-21 15:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.4330088158358394	1.2811786107993934	-0.9167317831477201	-0.12065943739120759	-0.07105723042915088	-0.13740841856825264
3377	2010	5	21	16	86.0	9	28.0	1006.0	SE	21.01	0	0	2010-05-21 16:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.5022921510449297	1.2811786107993934	-1.0138134202195936	-0.05757609420224076	-0.07105723042915088	-0.13740841856825264
3378	2010	5	21	17	77.0	8	28.0	1006.0	SE	22.8	0	0	2010-05-21 17:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.4330088158358394	1.2811786107993934	-1.0138134202195936	-0.021499677490339646	-0.07105723042915088	-0.13740841856825264
3379	2010	5	21	18	82.0	10	27.0	1006.0	SE	25.93	0	0	2010-05-21 18:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.5715754862540201	1.1990435558189982	-1.0138134202195936	0.04158366569862711	-0.07105723042915088	-0.13740841856825264
3380	2010	5	21	19	65.0	10	25.0	1006.0	SE	27.72	0	0	2010-05-21 19:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.5715754862540201	1.0347734458582079	-1.0138134202195936	0.07766008241052823	-0.07105723042915088	-0.13740841856825264
3381	2010	5	21	20	93.0	12	23.0	1006.0	SE	29.51	0	0	2010-05-21 20:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.7101421566722008	0.8705033358974175	-1.0138134202195936	0.11373649912242942	-0.07105723042915088	-0.13740841856825264
3382	2010	5	21	21	148.0	12	21.0	1006.0	cv	0.89	0	0	2010-05-21 21:00:00	2010-05-21	0.0	0.0	0.0	1.0	0.7101421566722008	0.7062332259366271	-1.0138134202195936	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3383	2010	5	21	22	197.0	12	20.0	1007.0	cv	1.78	0	0	2010-05-21 22:00:00	2010-05-21	0.0	0.0	0.0	1.0	0.7101421566722008	0.6240981709562319	-0.9167317831477201	-0.44514564357087694	-0.07105723042915088	-0.13740841856825264
3384	2010	5	21	23	234.0	12	18.0	1007.0	SE	0.89	0	0	2010-05-21 23:00:00	2010-05-21	0.0	0.0	1.0	0.0	0.7101421566722008	0.45982806099544155	-0.9167317831477201	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3385	2010	5	22	0	229.0	12	17.0	1007.0	NW	1.79	0	0	2010-05-22 00:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.7101421566722008	0.3776930060150464	-0.9167317831477201	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3386	2010	5	22	1	214.0	12	16.0	1006.0	NE	0.89	0	0	2010-05-22 01:00:00	2010-05-22	1.0	0.0	0.0	0.0	0.7101421566722008	0.2955579510346512	-1.0138134202195936	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3387	2010	5	22	2	229.0	12	16.0	1006.0	NE	1.78	0	0	2010-05-22 02:00:00	2010-05-22	1.0	0.0	0.0	0.0	0.7101421566722008	0.2955579510346512	-1.0138134202195936	-0.44514564357087694	-0.07105723042915088	-0.13740841856825264
3388	2010	5	22	3	198.0	11	16.0	1006.0	NW	1.79	0	0	2010-05-22 03:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.6408588214631105	0.2955579510346512	-1.0138134202195936	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3389	2010	5	22	4	163.0	11	16.0	1006.0	NW	2.68	0	0	2010-05-22 04:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.6408588214631105	0.2955579510346512	-1.0138134202195936	-0.427006663101206	-0.07105723042915088	-0.13740841856825264
3390	2010	5	22	5	119.0	11	15.0	1006.0	NW	3.57	0	0	2010-05-22 05:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.6408588214631105	0.21342289605425602	-1.0138134202195936	-0.40906922685897584	-0.07105723042915088	-0.13740841856825264
3391	2010	5	22	6	124.0	11	16.0	1007.0	NW	5.36	0	0	2010-05-22 06:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.6408588214631105	0.2955579510346512	-0.9167317831477201	-0.3729928101470747	-0.07105723042915088	-0.13740841856825264
3392	2010	5	22	7	131.0	12	19.0	1007.0	NW	8.49	0	0	2010-05-22 07:00:00	2010-05-22	0.0	1.0	0.0	0.0	0.7101421566722008	0.5419631159758367	-0.9167317831477201	-0.3099094669581079	-0.07105723042915088	-0.13740841856825264
3393	2010	5	22	8	157.0	12	21.0	1007.0	cv	0.89	0	0	2010-05-22 08:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.7101421566722008	0.7062332259366271	-0.9167317831477201	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3394	2010	5	22	9	178.0	13	24.0	1007.0	cv	1.78	0	0	2010-05-22 09:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.7794254918812912	0.9526383908778127	-0.9167317831477201	-0.44514564357087694	-0.07105723042915088	-0.13740841856825264
3395	2010	5	22	10	187.0	14	25.0	1007.0	cv	2.67	0	0	2010-05-22 10:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.8487088270903815	1.0347734458582079	-0.9167317831477201	-0.42720820732864684	-0.07105723042915088	-0.13740841856825264
3396	2010	5	22	11	182.0	14	26.0	1007.0	cv	4.46	0	0	2010-05-22 11:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.8487088270903815	1.116908500838603	-0.9167317831477201	-0.39113179061674563	-0.07105723042915088	-0.13740841856825264
3397	2010	5	22	12	174.0	14	28.0	1006.0	SE	1.79	0	0	2010-05-22 12:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.8487088270903815	1.2811786107993934	-1.0138134202195936	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3398	2010	5	22	13	167.0	10	29.0	1005.0	cv	3.13	0	0	2010-05-22 13:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.5715754862540201	1.3633136657797886	-1.1108950572914673	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3399	2010	5	22	14	128.0	8	30.0	1005.0	SE	3.13	0	0	2010-05-22 14:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.4330088158358394	1.4454487207601836	-1.1108950572914673	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3400	2010	5	22	15	108.0	10	30.0	1004.0	SE	6.26	0	0	2010-05-22 15:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.5715754862540201	1.4454487207601836	-1.207976694363341	-0.3548538296774037	-0.07105723042915088	-0.13740841856825264
3401	2010	5	22	16	121.0	12	29.0	1004.0	SE	12.07	0	0	2010-05-22 16:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.7101421566722008	1.3633136657797886	-1.207976694363341	-0.23775663353430565	-0.07105723042915088	-0.13740841856825264
3402	2010	5	22	17	127.0	13	28.0	1004.0	SE	16.09	0	0	2010-05-22 17:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.7794254918812912	1.2811786107993934	-1.207976694363341	-0.1567358541031087	-0.07105723042915088	-0.13740841856825264
3403	2010	5	22	18	118.0	11	27.0	1004.0	SE	20.11	0	0	2010-05-22 18:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.6408588214631105	1.1990435558189982	-1.207976694363341	-0.07571507467191176	-0.07105723042915088	-0.13740841856825264
3404	2010	5	22	19	116.0	9	26.0	1004.0	SE	24.13	0	0	2010-05-22 19:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.5022921510449297	1.116908500838603	-1.207976694363341	0.005305704759285181	-0.07105723042915088	-0.13740841856825264
3405	2010	5	22	20	115.0	9	24.0	1005.0	SE	27.26	0	0	2010-05-22 20:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.5022921510449297	0.9526383908778127	-1.1108950572914673	0.06838904794825201	-0.07105723042915088	-0.13740841856825264
3406	2010	5	22	21	123.0	11	22.0	1006.0	SE	29.05	0	0	2010-05-22 21:00:00	2010-05-22	0.0	0.0	1.0	0.0	0.6408588214631105	0.7883682809170223	-1.0138134202195936	0.10446546466015313	-0.07105723042915088	-0.13740841856825264
3407	2010	5	22	22	106.0	12	19.0	1006.0	cv	0.89	0	0	2010-05-22 22:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.7101421566722008	0.5419631159758367	-1.0138134202195936	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3408	2010	5	22	23	118.0	12	19.0	1005.0	cv	1.78	0	0	2010-05-22 23:00:00	2010-05-22	0.0	0.0	0.0	1.0	0.7101421566722008	0.5419631159758367	-1.1108950572914673	-0.44514564357087694	-0.07105723042915088	-0.13740841856825264
3409	2010	5	23	0	149.0	12	18.0	1005.0	cv	2.67	0	0	2010-05-23 00:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.7101421566722008	0.45982806099544155	-1.1108950572914673	-0.42720820732864684	-0.07105723042915088	-0.13740841856825264
3410	2010	5	23	1	163.0	12	17.0	1004.0	cv	3.56	0	0	2010-05-23 01:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.7101421566722008	0.3776930060150464	-1.207976694363341	-0.40927077108641663	-0.07105723042915088	-0.13740841856825264
3411	2010	5	23	2	155.0	13	16.0	1004.0	SE	0.89	0	0	2010-05-23 02:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.7794254918812912	0.2955579510346512	-1.207976694363341	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3412	2010	5	23	3	150.0	13	18.0	1003.0	SE	2.68	0	0	2010-05-23 03:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.7794254918812912	0.45982806099544155	-1.3050583314352144	-0.427006663101206	-0.07105723042915088	-0.13740841856825264
3413	2010	5	23	4	155.0	12	15.0	1003.0	NW	1.79	0	0	2010-05-23 04:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.7101421566722008	0.21342289605425602	-1.3050583314352144	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3414	2010	5	23	5	176.0	11	15.0	1003.0	NW	3.58	0	0	2010-05-23 05:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.6408588214631105	0.21342289605425602	-1.3050583314352144	-0.408867682631535	-0.07105723042915088	-0.13740841856825264
3415	2010	5	23	6	165.0	12	16.0	1003.0	cv	0.89	0	0	2010-05-23 06:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.7101421566722008	0.2955579510346512	-1.3050583314352144	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3416	2010	5	23	7	138.0	13	19.0	1003.0	NW	3.13	0	0	2010-05-23 07:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.7794254918812912	0.5419631159758367	-1.3050583314352144	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3417	2010	5	23	8	139.0	12	21.0	1003.0	NW	6.26	0	0	2010-05-23 08:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.7101421566722008	0.7062332259366271	-1.3050583314352144	-0.3548538296774037	-0.07105723042915088	-0.13740841856825264
3418	2010	5	23	9	140.0	11	24.0	1003.0	NW	8.05	0	0	2010-05-23 09:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.6408588214631105	0.9526383908778127	-1.3050583314352144	-0.3187774129655026	-0.07105723042915088	-0.13740841856825264
3419	2010	5	23	10	139.0	12	26.0	1002.0	NW	11.18	0	0	2010-05-23 10:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.7101421566722008	1.116908500838603	-1.402139968507088	-0.25569406977653586	-0.07105723042915088	-0.13740841856825264
3420	2010	5	23	11	135.0	11	28.0	1001.0	NW	12.97	0	0	2010-05-23 11:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.6408588214631105	1.2811786107993934	-1.4992216055789618	-0.21961765306463468	-0.07105723042915088	-0.13740841856825264
3421	2010	5	23	12	115.0	10	31.0	1000.0	cv	0.89	0	0	2010-05-23 12:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.5715754862540201	1.5275837757405788	-1.5963032426508352	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3422	2010	5	23	13	100.0	8	32.0	999.0	cv	4.02	0	0	2010-05-23 13:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.4330088158358394	1.609718830720974	-1.693384879722709	-0.39999973662414035	-0.07105723042915088	-0.13740841856825264
3423	2010	5	23	14	104.0	4	34.0	998.0	NW	4.02	0	0	2010-05-23 14:00:00	2010-05-23	0.0	1.0	0.0	0.0	0.155875474999478	1.7739889406817644	-1.7904665167945824	-0.39999973662414035	-0.07105723042915088	-0.13740841856825264
3424	2010	5	23	15	70.0	4	35.0	997.0	SE	1.79	0	0	2010-05-23 15:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.155875474999478	1.8561239956621596	-1.887548153866456	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3425	2010	5	23	16	63.0	2	34.0	996.0	cv	1.79	0	0	2010-05-23 16:00:00	2010-05-23	0.0	0.0	0.0	1.0	0.017308804581297285	1.7739889406817644	-1.9846297909383297	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3426	2010	5	23	17	53.0	2	35.0	995.0	SE	3.13	0	0	2010-05-23 17:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.017308804581297285	1.8561239956621596	-2.081711428010203	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3427	2010	5	23	18	79.0	5	32.0	996.0	SE	6.26	0	0	2010-05-23 18:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.22515881020856832	1.609718830720974	-1.9846297909383297	-0.3548538296774037	-0.07105723042915088	-0.13740841856825264
3428	2010	5	23	19	72.0	13	27.0	997.0	SE	13.41	0	0	2010-05-23 19:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.7794254918812912	1.1990435558189982	-1.887548153866456	-0.21074970705724	-0.07105723042915088	-0.13740841856825264
3429	2010	5	23	20	165.0	13	24.0	998.0	SE	16.54	0	1	2010-05-23 20:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.7794254918812912	0.9526383908778127	-1.7904665167945824	-0.14766636386827325	-0.07105723042915088	0.567736393297856
3430	2010	5	23	21	149.0	12	22.0	1000.0	SE	20.56	0	0	2010-05-23 21:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.7101421566722008	0.7883682809170223	-1.5963032426508352	-0.0666455844370763	-0.07105723042915088	-0.13740841856825264
3431	2010	5	23	22	139.0	11	21.0	1000.0	SE	24.58	0	0	2010-05-23 22:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.6408588214631105	0.7062332259366271	-1.5963032426508352	0.014375194994120646	-0.07105723042915088	-0.13740841856825264
3432	2010	5	23	23	93.0	11	20.0	1000.0	SE	27.71	0	0	2010-05-23 23:00:00	2010-05-23	0.0	0.0	1.0	0.0	0.6408588214631105	0.6240981709562319	-1.5963032426508352	0.07745853818308748	-0.07105723042915088	-0.13740841856825264
3433	2010	5	24	0	100.0	11	19.0	1000.0	cv	0.89	0	0	2010-05-24 00:00:00	2010-05-24	0.0	0.0	0.0	1.0	0.6408588214631105	0.5419631159758367	-1.5963032426508352	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3434	2010	5	24	1	78.0	11	17.0	1000.0	cv	1.78	0	0	2010-05-24 01:00:00	2010-05-24	0.0	0.0	0.0	1.0	0.6408588214631105	0.3776930060150464	-1.5963032426508352	-0.44514564357087694	-0.07105723042915088	-0.13740841856825264
3435	2010	5	24	2	78.0	12	17.0	999.0	SE	0.89	0	0	2010-05-24 02:00:00	2010-05-24	0.0	0.0	1.0	0.0	0.7101421566722008	0.3776930060150464	-1.693384879722709	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3436	2010	5	24	3	73.0	11	16.0	1000.0	NE	1.79	0	0	2010-05-24 03:00:00	2010-05-24	1.0	0.0	0.0	0.0	0.6408588214631105	0.2955579510346512	-1.5963032426508352	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3437	2010	5	24	4	85.0	11	16.0	1000.0	cv	0.89	0	0	2010-05-24 04:00:00	2010-05-24	0.0	0.0	0.0	1.0	0.6408588214631105	0.2955579510346512	-1.5963032426508352	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3438	2010	5	24	5	98.0	10	16.0	1000.0	NW	1.79	0	0	2010-05-24 05:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.5715754862540201	0.2955579510346512	-1.5963032426508352	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3439	2010	5	24	6	47.0	8	20.0	1001.0	NE	4.02	0	0	2010-05-24 06:00:00	2010-05-24	1.0	0.0	0.0	0.0	0.4330088158358394	0.6240981709562319	-1.4992216055789618	-0.39999973662414035	-0.07105723042915088	-0.13740841856825264
3440	2010	5	24	7	45.0	8	23.0	1003.0	NW	1.79	0	0	2010-05-24 07:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.4330088158358394	0.8705033358974175	-1.3050583314352144	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3441	2010	5	24	8	40.0	6	24.0	1004.0	NW	9.84	0	0	2010-05-24 08:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.2944421454176587	0.9526383908778127	-1.207976694363341	-0.28270099625360146	-0.07105723042915088	-0.13740841856825264
3442	2010	5	24	9	35.0	7	26.0	1004.0	NW	17.89	0	0	2010-05-24 09:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.116908500838603	-1.207976694363341	-0.12045789316376677	-0.07105723042915088	-0.13740841856825264
3443	2010	5	24	10	30.0	7	28.0	1004.0	NW	25.04	0	0	2010-05-24 10:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.2811786107993934	-1.207976694363341	0.023646229456396932	-0.07105723042915088	-0.13740841856825264
3444	2010	5	24	11	31.0	7	26.0	1005.0	NW	30.85	0	0	2010-05-24 11:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.116908500838603	-1.1108950572914673	0.14074342559949507	-0.07105723042915088	-0.13740841856825264
3445	2010	5	24	12	24.0	7	26.0	1005.0	NW	38.9	0	0	2010-05-24 12:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.116908500838603	-1.1108950572914673	0.3029865286893297	-0.07105723042915088	-0.13740841856825264
3446	2010	5	24	13	42.0	7	29.0	1005.0	NW	46.05	0	0	2010-05-24 13:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.3633136657797886	-1.1108950572914673	0.4470906513094934	-0.07105723042915088	-0.13740841856825264
3447	2010	5	24	14	28.0	7	29.0	1004.0	NW	51.86	0	0	2010-05-24 14:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.3633136657797886	-1.207976694363341	0.5641878474525915	-0.07105723042915088	-0.13740841856825264
3448	2010	5	24	15	23.0	6	29.0	1004.0	NW	56.78	0	0	2010-05-24 15:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.2944421454176587	1.3633136657797886	-1.207976694363341	0.6633476073534595	-0.07105723042915088	-0.13740841856825264
3449	2010	5	24	16	28.0	7	30.0	1003.0	NW	60.8	0	0	2010-05-24 16:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.4454487207601836	-1.3050583314352144	0.7443683867846564	-0.07105723042915088	-0.13740841856825264
3450	2010	5	24	17	26.0	7	29.0	1003.0	NW	64.82	0	0	2010-05-24 17:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.3633136657797886	-1.3050583314352144	0.8253891662158533	-0.07105723042915088	-0.13740841856825264
3451	2010	5	24	18	23.0	6	29.0	1004.0	NW	69.74	0	0	2010-05-24 18:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.2944421454176587	1.3633136657797886	-1.207976694363341	0.9245489261167212	-0.07105723042915088	-0.13740841856825264
3452	2010	5	24	19	30.0	7	26.0	1004.0	NW	72.87	0	0	2010-05-24 19:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.36372548062674903	1.116908500838603	-1.207976694363341	0.9876322693056883	-0.07105723042915088	-0.13740841856825264
3453	2010	5	24	20	44.0	6	24.0	1005.0	NE	1.79	0	0	2010-05-24 20:00:00	2010-05-24	1.0	0.0	0.0	0.0	0.2944421454176587	0.9526383908778127	-1.1108950572914673	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3454	2010	5	24	21	45.0	3	23.0	1006.0	NW	4.02	0	0	2010-05-24 21:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.08659213979038764	0.8705033358974175	-1.0138134202195936	-0.39999973662414035	-0.07105723042915088	-0.13740841856825264
3455	2010	5	24	22	28.0	3	20.0	1007.0	NW	7.15	0	0	2010-05-24 22:00:00	2010-05-24	0.0	1.0	0.0	0.0	0.08659213979038764	0.6240981709562319	-0.9167317831477201	-0.33691639343517354	-0.07105723042915088	-0.13740841856825264
3456	2010	5	24	23	18.0	1	20.0	1007.0	NW	10.28	0	0	2010-05-24 23:00:00	2010-05-24	0.0	1.0	0.0	0.0	-0.05197453062779307	0.6240981709562319	-0.9167317831477201	-0.2738330502462068	-0.07105723042915088	-0.13740841856825264
3457	2010	5	25	0	20.0	0	20.0	1008.0	cv	0.89	0	0	2010-05-25 00:00:00	2010-05-25	0.0	0.0	0.0	1.0	-0.12125786583688342	0.6240981709562319	-0.8196501460758465	-0.46308307981310715	-0.07105723042915088	-0.13740841856825264
3458	2010	5	25	1	24.0	-2	22.0	1009.0	NW	4.92	0	0	2010-05-25 01:00:00	2010-05-25	0.0	1.0	0.0	0.0	-0.25982453625506413	0.7883682809170223	-0.722568509003973	-0.3818607561544694	-0.07105723042915088	-0.13740841856825264
3459	2010	5	25	2	18.0	0	17.0	1009.0	NW	8.05	0	0	2010-05-25 02:00:00	2010-05-25	0.0	1.0	0.0	0.0	-0.12125786583688342	0.3776930060150464	-0.722568509003973	-0.3187774129655026	-0.07105723042915088	-0.13740841856825264
3460	2010	5	25	3	28.0	1	17.0	1010.0	NW	9.84	0	0	2010-05-25 03:00:00	2010-05-25	0.0	1.0	0.0	0.0	-0.05197453062779307	0.3776930060150464	-0.6254868719320994	-0.28270099625360146	-0.07105723042915088	-0.13740841856825264
3461	2010	5	25	4	16.0	1	17.0	1010.0	NW	13.86	0	0	2010-05-25 04:00:00	2010-05-25	0.0	1.0	0.0	0.0	-0.05197453062779307	0.3776930060150464	-0.6254868719320994	-0.20168021682240453	-0.07105723042915088	-0.13740841856825264
3462	2010	5	25	5	14.0	2	18.0	1011.0	NW	15.65	0	0	2010-05-25 05:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.017308804581297285	0.45982806099544155	-0.5284052348602257	-0.16560380011050338	-0.07105723042915088	-0.13740841856825264
3463	2010	5	25	6	14.0	2	19.0	1012.0	NW	19.67	0	0	2010-05-25 06:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.017308804581297285	0.5419631159758367	-0.43132359778835216	-0.08458302067930641	-0.07105723042915088	-0.13740841856825264
3464	2010	5	25	7	24.0	4	21.0	1013.0	NE	3.13	0	0	2010-05-25 07:00:00	2010-05-25	1.0	0.0	0.0	0.0	0.155875474999478	0.7062332259366271	-0.3342419607164786	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3465	2010	5	25	8	29.0	4	23.0	1013.0	NW	4.02	0	0	2010-05-25 08:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.155875474999478	0.8705033358974175	-0.3342419607164786	-0.39999973662414035	-0.07105723042915088	-0.13740841856825264
3466	2010	5	25	9	45.0	4	24.0	1013.0	NW	8.94	0	0	2010-05-25 09:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.155875474999478	0.9526383908778127	-0.3342419607164786	-0.30083997672327245	-0.07105723042915088	-0.13740841856825264
3467	2010	5	25	10	33.0	6	26.0	1013.0	NW	12.07	0	0	2010-05-25 10:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.2944421454176587	1.116908500838603	-0.3342419607164786	-0.23775663353430565	-0.07105723042915088	-0.13740841856825264
3468	2010	5	25	11	46.0	5	27.0	1012.0	NW	16.99	0	0	2010-05-25 11:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.22515881020856832	1.1990435558189982	-0.43132359778835216	-0.13859687363343778	-0.07105723042915088	-0.13740841856825264
3469	2010	5	25	12	39.0	6	29.0	1012.0	cv	3.13	0	0	2010-05-25 12:00:00	2010-05-25	0.0	0.0	0.0	1.0	0.2944421454176587	1.3633136657797886	-0.43132359778835216	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3470	2010	5	25	13	28.0	6	30.0	1011.0	NW	3.13	0	0	2010-05-25 13:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.2944421454176587	1.4454487207601836	-0.5284052348602257	-0.41793717286637055	-0.07105723042915088	-0.13740841856825264
3471	2010	5	25	14	55.0	5	30.0	1010.0	NW	7.15	0	0	2010-05-25 14:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.22515881020856832	1.4454487207601836	-0.6254868719320994	-0.33691639343517354	-0.07105723042915088	-0.13740841856825264
3472	2010	5	25	15	45.0	4	31.0	1009.0	cv	1.79	0	0	2010-05-25 15:00:00	2010-05-25	0.0	0.0	0.0	1.0	0.155875474999478	1.5275837757405788	-0.722568509003973	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3473	2010	5	25	16	27.0	4	31.0	1009.0	SE	1.79	0	0	2010-05-25 16:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.155875474999478	1.5275837757405788	-0.722568509003973	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
3474	2010	5	25	17	48.0	5	31.0	1008.0	SE	3.58	0	0	2010-05-25 17:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.22515881020856832	1.5275837757405788	-0.8196501460758465	-0.408867682631535	-0.07105723042915088	-0.13740841856825264
3475	2010	5	25	18	57.0	5	30.0	1008.0	SE	5.37	0	0	2010-05-25 18:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.22515881020856832	1.4454487207601836	-0.8196501460758465	-0.3727912659196339	-0.07105723042915088	-0.13740841856825264
3476	2010	5	25	19	33.0	5	27.0	1009.0	SE	7.16	0	0	2010-05-25 19:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.22515881020856832	1.1990435558189982	-0.722568509003973	-0.33671484920773276	-0.07105723042915088	-0.13740841856825264
3477	2010	5	25	20	43.0	7	28.0	1009.0	SE	11.18	0	0	2010-05-25 20:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.36372548062674903	1.2811786107993934	-0.722568509003973	-0.25569406977653586	-0.07105723042915088	-0.13740841856825264
3478	2010	5	25	21	35.0	7	27.0	1010.0	SE	15.2	0	0	2010-05-25 21:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.36372548062674903	1.1990435558189982	-0.6254868719320994	-0.17467329034533888	-0.07105723042915088	-0.13740841856825264
3479	2010	5	25	22	37.0	7	26.0	1010.0	SE	18.33	0	0	2010-05-25 22:00:00	2010-05-25	0.0	0.0	1.0	0.0	0.36372548062674903	1.116908500838603	-0.6254868719320994	-0.11158994715637213	-0.07105723042915088	-0.13740841856825264
3480	2010	5	25	23	39.0	7	26.0	1011.0	NW	1.79	0	0	2010-05-25 23:00:00	2010-05-25	0.0	1.0	0.0	0.0	0.36372548062674903	1.116908500838603	-0.5284052348602257	-0.4449440993434362	-0.07105723042915088	-0.13740841856825264
